Label_H_01, [ 0.60 0.35 0.05 1.00 0.15 0.30 0.50 1.00 0.00 1.00 1.00 0.15 1.00 0.00 0.60 0.70 0.80 0.00 1.00 0.00 1.00 0.10 ]
Label_H_02, [ 0.35 0.15 0.25 1.00 0.00 0.00 1.00 1.00 1.00 1.00 0.95 0.00 0.00 1.00 0.85 1.00 0.80 0.00 0.10 1.00 1.00 0.90 ]
Label_H_03, [ 0.40 0.35 0.20 0.95 0.25 0.15 1.00 1.00 0.00 0.95 0.95 0.05 0.00 0.95 0.95 0.80 1.00 0.20 0.00 0.95 0.85 0.00 ]
Label_H_04, [ 0.20 0.40 0.40 1.00 0.70 0.70 1.00 1.00 0.00 0.30 0.30 0.00 0.00 1.00 1.00 0.00 1.00 0.00 0.00 1.00 1.00 0.00 ]
Label_H_05, [ 0.05 0.50 0.50 0.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 1.00 0.00 1.00 0.00 1.00 1.00 0.00 1.00 0.00 0.00 ]
Label_H_06, [ 0.25 0.55 0.10 1.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 1.00 0.00 1.00 0.00 1.00 0.95 0.95 0.00 1.00 0.05 0.00 ]
Label_H_07, [ 0.45 0.30 0.25 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 1.00 1.00 1.00 ]
Label_H_08, [ 0.10 0.40 0.50 0.00 0.00 0.00 1.00 1.00 1.00 1.00 1.00 0.00 0.00 1.00 1.00 1.00 1.00 1.00 0.00 1.00 1.00 0.95 ]
Label_H_09, [ 0.10 0.30 0.60 1.00 0.00 0.00 1.00 1.00 1.00 1.00 1.00 1.00 0.00 1.00 1.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 ]
Label_H_10, [ 0.50 0.15 0.35 0.00 0.00 0.00 1.00 1.00 1.00 1.00 1.00 1.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 1.00 0.00 0.00 ]
Label_H_11, [ 0.20 0.35 0.05 0.00 0.90 0.90 1.00 1.00 1.00 0.10 0.05 0.05 0.00 1.00 0.05 0.05 0.05 0.00 0.00 1.00 0.00 0.00 ]
Label_H_12, [ 0.05 0.40 0.60 1.00 0.00 0.00 1.00 1.00 1.00 1.00 1.00 1.00 0.00 1.00 1.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 ]
Label_H_13, [ 0.90 0.05 0.05 1.00 0.05 0.05 0.00 1.00 0.00 1.00 1.00 0.00 1.00 0.00 0.00 1.00 1.00 0.00 1.00 0.00 1.00 1.00 ]
Label_H_14, [ 0.15 0.65 0.20 1.00 1.00 1.00 1.00 1.00 1.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 1.00 0.00 1.00 0.00 0.00 ]
Label_H_15, [ 0.25 0.65 0.05 1.00 1.00 1.00 1.00 1.00 1.00 0.00 0.00 0.00 0.00 1.00 0.00 1.00 0.00 0.00 0.00 1.00 1.00 0.00 ]
Label_H_16, [ 0.40 0.50 0.05 1.00 0.00 0.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 0.00 0.00 1.00 1.00 0.00 ]
Label_H_17, [ 0.40 0.55 0.00 1.00 0.50 0.50 1.00 1.00 0.00 0.50 0.45 1.00 1.00 0.00 0.00 1.00 0.00 0.00 1.00 0.00 1.00 0.00 ]
Label_H_18, [ 0.35 0.15 0.45 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 1.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 1.00 0.00 ]
Label_H_19, [ 1.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.95 0.00 0.00 0.00 1.00 0.00 0.05 0.00 0.00 0.95 0.05 0.95 0.00 ]
Label_H_20, [ 0.55 0.25 0.15 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 0.05 1.00 1.00 0.05 0.00 0.00 1.00 0.95 0.95 ]
Label_H_21, [ 0.55 0.25 0.15 1.00 1.00 1.00 1.00 1.00 1.00 0.00 0.00 0.00 0.00 1.00 0.05 0.00 0.00 1.00 0.00 1.00 0.00 0.00 ]
Label_H_22, [ 0.00 0.10 0.90 1.00 0.00 0.00 1.00 1.00 1.00 1.00 1.00 1.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 ]
Label_H_23, [ 0.30 0.35 0.05 0.00 0.00 0.00 1.00 1.00 0.00 0.75 0.80 0.00 1.00 0.00 0.00 0.00 0.90 0.00 1.00 0.00 1.00 0.00 ]
Label_H_24, [ 0.35 0.25 0.15 1.00 0.00 0.05 1.00 1.00 0.00 1.00 0.95 0.00 1.00 0.05 0.00 0.05 1.00 0.00 1.00 0.00 1.00 0.00 ]
Label_H_25, [ 0.30 0.30 0.50 1.00 0.95 0.95 1.00 1.00 0.00 0.85 0.00 0.00 0.95 0.00 0.00 0.05 0.00 0.00 1.00 0.00 1.00 0.00 ]
Label_H_26, [ 0.00 0.50 0.50 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 1.00 0.00 0.00 1.00 1.00 0.00 1.00 0.00 1.00 0.00 ]
Label_H_27, [ 0.00 0.35 0.65 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 1.00 0.00 1.00 0.00 0.00 0.00 1.00 1.00 0.00 ]
Label_H_28, [ 0.10 0.60 0.15 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 0.95 1.00 0.00 1.00 0.05 1.00 1.00 1.00 0.00 1.00 0.00 ]
Label_H_29, [ 0.20 0.70 0.10 1.00 1.00 1.00 1.00 1.00 0.00 0.00 0.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 ]
Label_H_30, [ 0.00 0.30 0.70 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 1.00 0.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 0.00 ]
