Label_E_01, [ 0.85 0.30 0.15 0.00 0.00 0.40 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.90 0.00 0.00 0.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 1.00 1.00 0.00 1.00 1.00 1.00 1.00 1.00 0.00 0.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 0.00 0.00 0.00 1.00 ]
Label_E_02, [ 0.90 0.00 0.20 0.05 0.00 0.60 0.00 0.05 0.00 0.05 0.05 0.00 0.00 1.00 1.00 0.10 0.00 0.00 0.90 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.10 0.10 0.00 0.00 0.00 1.00 0.10 0.00 0.00 1.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 1.00 1.00 1.00 0.00 1.00 1.00 1.00 1.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 0.00 0.00 0.00 1.00 ]
Label_E_03, [ 0.80 0.20 0.15 0.15 0.20 0.30 0.00 0.10 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.70 0.00 0.00 0.00 1.00 0.15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 1.00 0.00 0.00 0.00 0.00 1.00 ]
Label_E_04, [ 0.80 0.10 0.00 0.00 0.10 0.70 0.00 0.10 0.00 0.00 0.00 0.00 0.70 0.30 0.00 0.00 0.00 0.00 0.00 0.60 0.00 0.60 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 1.00 1.00 0.00 0.00 0.00 0.00 0.00 1.00 0.60 0.60 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.60 1.00 0.00 1.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 0.00 1.00 ]
Label_E_05, [ 0.20 0.95 0.00 0.05 0.20 0.20 0.00 0.00 0.00 0.00 0.15 0.00 0.00 1.00 0.20 0.00 0.00 0.00 0.00 0.00 0.00 0.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.70 0.00 0.65 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 1.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.20 0.70 0.95 1.00 0.00 0.00 0.00 0.00 0.00 0.00 ]
Label_E_06, [ 0.75 0.00 0.30 0.00 0.05 0.80 0.00 0.00 0.00 0.00 0.10 0.00 0.00 1.00 1.00 0.40 0.00 0.00 0.60 0.00 1.00 1.00 0.00 0.00 0.00 0.60 0.40 0.60 0.00 0.00 0.00 1.00 0.60 1.00 0.00 1.00 0.00 1.00 1.00 1.00 0.00 0.00 1.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 1.00 1.00 1.00 0.00 1.00 0.00 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 0.00 0.00 0.00 1.00 ]
Label_E_07, [ 0.35 0.15 0.40 0.00 0.00 0.60 0.00 0.10 0.00 0.05 0.05 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.70 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.10 1.00 1.00 1.00 0.00 0.00 0.00 1.00 1.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 1.00 0.00 1.00 1.00 1.00 0.00 1.00 0.00 1.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 0.00 1.00 ]
Label_E_08, [ 0.55 0.50 0.00 0.00 0.00 0.65 0.00 0.00 0.00 0.00 0.00 0.15 0.20 0.65 0.00 0.00 0.00 0.00 1.00 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 1.00 0.00 0.95 0.00 0.00 0.00 0.15 0.15 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.05 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 0.00 1.00 ]
Label_E_09, [ 0.45 0.55 0.00 0.00 0.00 0.05 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 1.00 1.00 0.00 0.00 0.00 1.00 1.00 0.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 0.00 1.00 0.00 0.00 0.00 1.00 ]
Label_E_10, [ 0.35 0.45 0.00 0.05 0.00 0.05 0.00 0.05 0.05 0.00 0.05 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 1.00 1.00 1.00 0.00 0.00 1.00 1.00 1.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 ]
